2019-04-23 21:03:54.230808,Q1,78,nose poked,5
2019-04-23 21:03:56.165763,Q1,78,magazine nose poked,0
2019-04-23 21:04:17.187912,Q1,78,start,0
2019-04-23 21:04:22.574342,Q1,78,task called,0
2019-04-23 21:04:26.636127,Q1,79,nose poked,5
2019-04-23 21:04:28.643694,Q1,79,magazine nose poked,0
2019-04-23 21:04:49.651307,Q1,79,start,0
2019-04-23 21:04:50.079994,Q1,79,task called,0
2019-04-23 21:04:53.795829,Q1,80,nose poked,5
2019-04-23 21:04:56.175046,Q1,80,magazine nose poked,0
2019-04-23 21:05:17.197046,Q1,80,start,0
2019-04-23 21:06:49.654563,Q1,80,task called,0
2019-04-23 21:06:53.205248,Q1,81,nose poked,5
2019-04-23 21:06:55.311994,Q1,81,magazine nose poked,0
2019-04-23 21:07:16.334179,Q1,81,start,0
2019-04-23 21:08:32.162786,Q1,81,task called,0
2019-04-23 21:08:35.936321,Q1,82,nose poked,5
2019-04-23 21:08:39.483300,Q1,82,magazine nose poked,0
2019-04-23 21:09:00.505729,Q1,82,start,0
2019-04-23 21:09:01.148255,Q1,82,task called,0
2019-04-23 21:09:03.429374,Q1,83,nose poked,5
2019-04-23 21:09:07.805798,Q1,83,magazine nose poked,0
2019-04-23 21:09:28.828084,Q1,83,start,0
2019-04-23 21:09:41.437228,Q1,83,task called,0
2019-04-23 21:09:43.923679,Q1,84,nose poked,5
2019-04-23 21:09:45.836647,Q1,84,magazine nose poked,0
2019-04-23 21:10:06.859237,Q1,84,start,0
2019-04-23 21:10:06.948507,Q1,84,task called,0
2019-04-23 21:10:09.474797,Q1,85,nose poked,5
2019-04-23 21:10:12.756691,Q1,85,magazine nose poked,0
2019-04-23 21:10:33.779550,Q1,85,start,0
2019-04-23 21:10:33.781660,Q1,85,task called,0
2019-04-23 21:10:37.292445,Q1,86,nose poked,5
2019-04-23 21:10:39.104774,Q1,86,magazine nose poked,0
2019-04-23 21:11:00.127215,Q1,86,start,0
2019-04-23 21:11:00.129767,Q1,86,task called,0
2019-04-23 21:11:11.133972,Q1,86,time over,0
2019-04-23 21:11:12.145880,Q1,86,start,0
2019-04-23 21:11:12.147519,Q1,86,task called,0
2019-04-23 21:11:23.149480,Q1,86,time over,0
2019-04-23 21:11:24.161401,Q1,86,start,0
2019-04-23 21:11:52.504373,Q1,86,task called,0
2019-04-23 21:12:03.507875,Q1,86,time over,0
2019-04-23 21:12:04.524462,Q1,86,start,0
2019-04-23 21:12:04.526209,Q1,86,task called,0
2019-04-23 21:12:15.535344,Q1,86,time over,0
2019-04-23 21:12:16.551683,Q1,86,start,0
2019-04-23 21:12:23.449583,Q1,86,task called,0
2019-04-23 21:12:27.326752,Q1,87,nose poked,5
2019-04-23 21:12:29.065365,Q1,87,magazine nose poked,0
2019-04-23 21:12:50.087914,Q1,87,start,0
2019-04-23 21:13:42.383116,Q1,87,task called,0
2019-04-23 21:13:45.802241,Q1,88,nose poked,5
2019-04-23 21:13:50.237150,Q1,88,magazine nose poked,0
2019-04-23 21:14:11.259287,Q1,88,start,0
2019-04-23 21:15:31.945002,Q1,88,task called,0
2019-04-23 21:15:33.931809,Q1,89,nose poked,5
2019-04-23 21:15:36.203306,Q1,89,magazine nose poked,0
2019-04-23 21:15:57.225524,Q1,89,start,0
2019-04-23 21:19:41.147339,Q1,89,task called,0
2019-04-23 21:19:47.278200,Q1,90,nose poked,5
2019-04-23 21:19:48.728502,Q1,90,magazine nose poked,0
2019-04-23 21:20:09.750948,Q1,90,start,0
2019-04-23 21:20:09.752795,Q1,90,task called,0
2019-04-23 21:20:17.471246,Q1,91,nose poked,5
2019-04-23 21:20:20.746449,Q1,91,magazine nose poked,0
2019-04-23 21:20:41.777805,Q1,91,start,0
2019-04-23 21:21:29.872320,Q1,91,task called,0
2019-04-23 21:21:32.092790,Q1,92,nose poked,5
2019-04-23 21:21:33.418486,Q1,92,magazine nose poked,0
2019-04-23 21:21:54.440327,Q1,92,start,0
2019-04-23 22:19:49.767233,Q1,92,task called,0
2019-04-23 22:19:53.258061,Q1,93,nose poked,5
2019-04-23 22:19:54.975871,Q1,93,magazine nose poked,0
2019-04-23 22:20:16.005926,Q1,93,start,0
2019-04-23 22:20:36.796777,Q1,93,task called,0
2019-04-23 22:20:39.179681,Q1,94,nose poked,5
2019-04-23 22:20:40.939668,Q1,94,magazine nose poked,0
2019-04-23 22:21:01.962009,Q1,94,start,0
2019-04-23 22:22:29.158446,Q1,94,task called,0
2019-04-23 22:22:31.216654,Q1,95,nose poked,5
2019-04-23 22:22:34.311666,Q1,95,magazine nose poked,0
2019-04-23 22:22:55.333791,Q1,95,start,0
2019-04-23 22:23:06.467684,Q1,95,task called,0
2019-04-23 22:23:10.983406,Q1,96,nose poked,5
2019-04-23 22:23:12.546079,Q1,96,magazine nose poked,0
2019-04-23 22:23:33.568097,Q1,96,start,0
2019-04-23 22:25:00.859474,Q1,96,task called,0
2019-04-23 22:25:05.364366,Q1,97,nose poked,5
2019-04-23 22:25:08.334307,Q1,97,magazine nose poked,0
2019-04-23 22:25:29.356172,Q1,97,start,0
2019-04-23 22:26:08.970243,Q1,97,task called,0
2019-04-23 22:26:11.973989,Q1,98,nose poked,5
2019-04-23 22:26:13.898165,Q1,98,magazine nose poked,0
2019-04-23 22:26:34.920526,Q1,98,start,0
2019-04-23 22:26:55.172110,Q1,98,task called,0
2019-04-23 22:26:56.986479,Q1,99,nose poked,5
2019-04-23 22:26:58.664209,Q1,99,magazine nose poked,0
2019-04-23 22:27:19.686691,Q1,99,start,0
2019-04-23 22:27:34.116121,Q1,99,task called,0
2019-04-23 22:27:36.143917,Q1,100,nose poked,5
2019-04-23 22:27:38.778074,Q1,100,magazine nose poked,0
2019-04-23 22:27:59.800340,Q1,100,start,0
2019-04-23 22:27:59.801811,Q1,100,task called,0
2019-04-23 22:28:10.692061,Q1,101,nose poked,5
2019-04-23 22:28:12.822356,Q1,101,magazine nose poked,0
2019-04-23 22:28:33.842631,Q2,0,start,0
2019-04-23 22:29:25.096250,Q2,0,task called,0
2019-04-23 22:29:31.104572,Q2,0,time over,0
2019-04-23 22:29:32.116468,Q2,0,start,0
